"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2022-06-26 19:05:01,20.854,8.513,19.5669225563292,0.922308802198124,660.323627508338,268.885
2022-06-26 19:10:01,20.803,8.526,19.6235561961449,0.923167722711418,660.354130101058,251.67
2022-06-26 19:15:01,20.778,8.511,19.6801898359607,0.924024964379663,660.384632693779,234.455
2022-06-26 19:20:01,20.728,8.509,19.6235561961449,0.923167722711418,660.415135286499,217.24
2022-06-26 19:25:01,20.695,8.496,19.5669225563292,0.922308802198124,660.44563787922,200.025
2022-06-26 19:30:01,20.661,8.486,19.5102889165135,0.921448194678398,660.47614047194,182.81
2022-06-26 19:35:01,20.661,8.472,19.5102889165135,0.921448194678398,660.50664306466,165.595
2022-06-26 19:40:01,20.619,8.476,19.5102889165135,0.921448194678398,660.537145657381,148.38
2022-06-26 19:45:01,20.603,8.468,19.5102889165135,0.921448194678398,660.567648250101,131.165
2022-06-26 19:50:01,20.594,8.458,19.5102889165135,0.921448194678398,660.598150842822,113.95
2022-06-26 19:55:01,20.561,8.446,19.5102889165135,0.921448194678398,660.628653435542,96.735
2022-06-26 20:00:01,20.544,8.44,19.5102889165135,0.921448194678398,660.659156028262,79.52
2022-06-26 20:05:01,20.527,8.429,19.5102889165135,0.921448194678398,660.675740771299,72.8933333333333
2022-06-26 20:10:01,20.519,8.426,19.5102889165135,0.921448194678398,660.692325514335,66.2666666666667
2022-06-26 20:15:01,20.494,8.409,19.5102889165135,0.921448194678398,660.708910257372,59.64
2022-06-26 20:20:01,20.469,8.408,19.4442163367285,0.920442009406941,660.725495000408,53.0133333333333
2022-06-26 20:25:01,20.46,8.404,19.3781437569435,0.919433503563339,660.742079743445,46.3866666666667
2022-06-26 20:30:01,20.427,8.398,19.3120711771585,0.918422663855853,660.758664486481,39.76
2022-06-26 20:35:01,20.393,8.393,19.3120711771585,0.918422663855853,660.775249229518,33.1333333333333
2022-06-26 20:40:01,20.376,8.382,19.3120711771585,0.918422663855853,660.791833972554,26.5066666666667
2022-06-26 20:45:01,20.385,8.376,19.3120711771585,0.918422663855853,660.808418715591,19.88
2022-06-26 20:50:01,20.36,8.357,19.3120711771585,0.918422663855853,660.825003458627,13.2533333333333
2022-06-26 20:55:01,20.318,8.367,19.3120711771585,0.918422663855853,660.841588201664,6.62666666666667
2022-06-26 21:00:01,20.301,8.36,19.3120711771585,0.918422663855853,660.8581729447,0
2022-06-26 21:05:01,20.276,8.349,19.3120711771585,0.918422663855853,660.874757687737,0
2022-06-26 21:10:01,20.251,8.347,19.3120711771585,0.918422663855853,660.891342430773,0
2022-06-26 21:15:01,20.226,8.348,19.3120711771585,0.918422663855853,660.90792717381,0
2022-06-26 21:20:01,20.201,8.335,19.3120711771585,0.918422663855853,660.924511916846,0
2022-06-26 21:25:01,20.159,8.336,19.3120711771585,0.918422663855853,660.941096659883,0
