"site_year","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge"
"sfkeel_mir_2022","2022-07-29 22:41:15",8.21272113398226,8.08768526647853,1,25.633,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 22:46:15",8.18472113398226,8.08888505481056,1,25.624,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 22:51:15",8.14872113398226,8.08875403502787,1,25.624,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 22:56:15",8.11372113398226,8.08980622775496,1,25.616,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 23:01:15",8.08172113398226,8.09219049160825,1,25.599,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 23:06:15",8.06472113398226,8.09339158569643,1,25.59,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 23:11:15",8.03772113398226,8.09696292817585,1,25.565,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 23:16:15",8.01472113398226,8.09801717350419,1,25.557,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 23:21:15",7.98272113398226,8.10040594381705,1,25.54,0,1.37260455017464
"sfkeel_mir_2022","2022-07-29 23:26:15",7.94672113398226,8.09908873911595,1,25.548,0,1.35750023600491
"sfkeel_mir_2022","2022-07-29 23:31:15",7.92972113398226,8.10266478521875,1,25.523,0,1.34239592183517
"sfkeel_mir_2022","2022-07-29 23:36:15",7.89172113398226,8.10372047593736,1,25.515,0,1.35750023600491
"sfkeel_mir_2022","2022-07-29 23:41:15",7.85472113398226,8.10744879094973,1,25.489,0,1.37260455017464
"sfkeel_mir_2022","2022-07-29 23:46:15",7.82972113398226,8.10850567534605,1,25.481,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 23:51:15",7.79872113398226,8.11208937407196,1,25.456,0,1.37260455017464
"sfkeel_mir_2022","2022-07-29 23:56:15",7.77872113398226,8.1119579949228,1,25.456,0,1.35750023600491
"sfkeel_mir_2022","2022-07-30 00:01:15",7.74072113398226,8.11435447044081,1,25.439,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:06:15",7.69172113398226,8.11675225958251,1,25.422,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:11:15",7.68072113398226,8.11662080742126,1,25.422,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:16:15",7.65272113398226,8.1227437509219,1,25.38,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:21:15",7.62472113398226,8.12395352062433,1,25.371,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:26:15",7.59572113398226,8.12874337068619,1,25.338,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:31:15",7.56372113398226,8.13114902330949,1,25.321,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:36:15",7.53472113398226,8.13236116789045,1,25.312,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:41:15",7.50272113398226,8.13342429153888,1,25.304,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:46:15",7.47672113398226,8.1383739173873,1,25.27,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:51:15",7.45472113398226,8.14211288356903,1,25.245,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 00:56:15",7.43172113398226,8.14465682967093,1,25.228,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 01:01:15",7.41172113398226,8.14840088641134,1,25.203,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 01:06:15",7.38172113398226,8.15094829777774,1,25.186,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 01:11:15",7.36072113398226,8.15604821437227,1,25.152,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 01:16:15",7.32672113398226,8.1584496575864,1,25.136,0,1.34239592183517
"sfkeel_mir_2022","2022-07-30 01:21:15",7.29972113398226,8.16100261300888,1,25.119,0,1.34239592183517
