"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2023-09-07 11:45:01,18.638,8.956,6.5978190385307,0.649860260312374,658.596105668982,716.3825
2023-09-07 11:50:01,18.672,8.952,6.5978190385307,0.649860260312374,658.580229319492,723.311666666667
2023-09-07 11:55:01,18.739,8.958,6.5978190385307,0.649860260312374,658.564352970002,730.240833333333
2023-09-07 12:00:01,18.764,8.974,6.5978190385307,0.649860260312374,658.548476620513,737.17
2023-09-07 12:05:01,18.798,8.964,6.5978190385307,0.649860260312374,658.532600271023,740.684166666667
2023-09-07 12:10:01,18.84,8.965,6.5978190385307,0.649860260312374,658.516723921533,744.198333333333
2023-09-07 12:15:01,18.89,8.99,6.5978190385307,0.649860260312374,658.500847572044,747.7125
2023-09-07 12:20:01,18.923,8.961,6.5978190385307,0.649860260312374,658.484971222554,751.226666666667
2023-09-07 12:25:01,18.957,9.002,6.5978190385307,0.649860260312374,658.469094873064,754.740833333333
2023-09-07 12:30:01,19.016,8.984,6.5978190385307,0.649860260312374,658.453218523574,758.255
2023-09-07 12:35:01,19.049,9.007,6.5978190385307,0.649860260312374,658.437342174085,761.769166666667
2023-09-07 12:40:01,19.075,8.999,6.5978190385307,0.649860260312374,658.421465824595,765.283333333333
2023-09-07 12:45:01,19.1,9.015,6.5978190385307,0.649860260312374,658.405589475105,768.7975
2023-09-07 12:50:01,19.158,9.019,6.63557479840784,0.651055658340473,658.389713125616,772.311666666667
2023-09-07 12:55:01,19.184,9.022,6.67333055828498,0.652246454143633,658.373836776126,775.825833333333
2023-09-07 13:00:01,19.242,9.029,6.71108631816212,0.653432691328662,658.357960426636,779.34
2023-09-07 13:05:01,19.284,9.019,6.67333055828498,0.652246454143633,658.342084077146,777.725
2023-09-07 13:10:01,19.318,9.03,6.63557479840784,0.651055658340473,658.326207727657,776.11
2023-09-07 13:15:01,19.335,9.03,6.5978190385307,0.649860260312374,658.310331378167,774.495
2023-09-07 13:20:01,19.385,9.042,6.63557479840784,0.651055658340473,658.294455028677,772.88
2023-09-07 13:25:01,19.418,9.045,6.67333055828498,0.652246454143633,658.278578679188,771.265
2023-09-07 13:30:01,19.444,9.071,6.71108631816212,0.653432691328662,658.262702329698,769.65
2023-09-07 13:35:01,19.469,9.047,6.67333055828498,0.652246454143633,658.246825980208,768.035
2023-09-07 13:40:01,19.469,9.08,6.63557479840784,0.651055658340473,658.230949630719,766.42
2023-09-07 13:45:01,19.511,9.07,6.5978190385307,0.649860260312374,658.215073281229,764.805
2023-09-07 13:50:01,19.527,9.069,6.5978190385307,0.649860260312374,658.199196931739,763.19
2023-09-07 13:55:01,19.544,9.069,6.5978190385307,0.649860260312374,658.18332058225,761.575
2023-09-07 14:00:01,19.611,9.062,6.5978190385307,0.649860260312374,658.16744423276,759.96
2023-09-07 14:05:01,19.661,9.068,6.63557479840784,0.651055658340473,658.166006610562,753.515833333333
2023-09-07 14:10:01,19.745,9.066,6.67333055828498,0.652246454143633,658.164568988364,747.071666666667
2023-09-07 14:15:01,19.787,9.088,6.71108631816212,0.653432691328662,658.163131366166,740.6275
2023-09-07 14:20:01,19.821,9.075,6.71108631816212,0.653432691328662,658.161693743968,734.183333333333
2023-09-07 14:25:01,19.854,9.097,6.71108631816212,0.653432691328662,658.16025612177,727.739166666667
2023-09-07 14:30:01,19.896,9.09,6.71108631816212,0.653432691328662,658.158818499572,721.295
